name;region;url;address;phone;email
Судебный участок № 1 Ленинского судебного района г. Иванова;Ивановская область;http://len1.iwn.msudrf.ru;153008, г. Иваново, ул. 1 Полевая, д. 70;(4932) 23-19-08 ;len1ms@mirsud.ivanovoobl.ru
Судебный участок № 2 Ленинского судебного района г. Иванова;Ивановская область;http://len2.iwn.msudrf.ru;153008, г. Иваново, ул. 1 Полевая, д. 70;(4932) 23-61-13 ;len2ms@mirsud.ivanovoobl.ru
Судебный участок № 3 Ленинского судебного района г. Иванова;Ивановская область;http://len3.iwn.msudrf.ru;153008, г. Иваново, ул. 1 Полевая, д. 70;(4932) 41-84-13 ;len3ms@mirsud.ivanovoobl.ru
Судебный участок № 4 Ленинского судебного района г. Иванова;Ивановская область;http://len4.iwn.msudrf.ru;153008, г. Иваново, ул. 1 Полевая, д. 70;(4932) 23-43-30 ;len4ms@mirsud.ivanovoobl.ru
Судебный участок № 5 Ленинского судебного  района г. Иванова;Ивановская область;http://len5.iwn.msudrf.ru;153008, г. Иваново, ул. 1 Полевая, д. 70;(4932) 23-68-44 ;len5ms@mirsud.ivanovoobl.ru
Судебный участок № 6 Ленинского судебного района г. Иванова;Ивановская область;http://len6.iwn.msudrf.ru;153008, г. Иваново, ул. 1 Полевая, д. 70;(4932) 41-84-07 ;len6ms@mirsud.ivanovoobl.ru
Судебный участок № 7 Ленинского судебного  района г. Иванова;Ивановская область;http://len7.iwn.msudrf.ru;153008, г. Иваново, ул. 1 Полевая, д. 70;(4932) 41-84-05 ;len7ms@mirsud.ivanovoobl.ru
Судебный участок № 1 Октябрьского судебного района г. Иванова;Ивановская область;http://okt1.iwn.msudrf.ru;153002, г. Иваново, ул. Громобоя, д. 3 А;(4932) 37-05-14 (4932) 37-05-14 (4932) 37-05-14 ;okt1ms@mirsud.ivanovoobl.ru
Судебный участок № 2 Октябрьского судебного района г. Иванова;Ивановская область;http://okt2.iwn.msudrf.ru;153002, г. Иваново, ул. Громобоя, д. 3 А;(4932) 37-05-14 (4932) 37-05-14 (4932) 37-05-14 ;okt2ms@mirsud.ivanovoobl.ru
Судебный участок № 3 Октябрьского судебного района г. Иванова;Ивановская область;http://okt3.iwn.msudrf.ru;153002, г. Иваново, ул. Громобоя, д. 3 А;(4932) 41-31-48 (4932) 41-31-48 (4932) 41-31-48 ;okt3ms@mirsud.ivanovoobl.ru
Судебный участок № 4 Октябрьского судебного района г. Иванова;Ивановская область;http://okt4.iwn.msudrf.ru;153002, г. Иваново, ул. Громобоя, д. 3 А;(4932) 37-05-14 (4932) 37-05-14 (4932) 37-05-14 ;okt4ms@mirsud.ivanovoobl.ru
Судебный участок № 5 Октябрьского судебного района г. Иванова;Ивановская область;http://okt5.iwn.msudrf.ru;153002, г. Иваново, ул. Громобоя, д. 3 А;(4932) 41-31-48 (4932) 41-31-48 (4932) 41-31-48 ;okt5ms@mirsud.ivanovoobl.ru
Судебный участок № 1 Советского судебного района г. Иванова;Ивановская область;http://sov1.iwn.msudrf.ru;153006, г. Иваново, ул. 10 Проезд, д. 26;(4932) 35-08-48 (4932) 35-08-48 ;sov1ms@mirsud.ivanovoobl.ru
Судебный участок № 2 Советского судебного района г. Иванова;Ивановская область;http://sov2.iwn.msudrf.ru;153006, г. Иваново, ул. 10 Проезд, д. 26;(4932) 35-03-29 ;sov2ms@mirsud.ivanovoobl.ru
Судебный участок № 3 Советского судебного района г. Иванова;Ивановская область;http://sov3.iwn.msudrf.ru;153006, г. Иваново, ул. 10 Проезд, д. 26;;sov3ms@mirsud.ivanovoobl.ru
Судебный участок № 1 Фрунзенского судебного района г. Иванова;Ивановская область;http://frunz1.iwn.msudrf.ru;153003, г. Иваново, ул. Летчика Захарова, д. 23;(4932) 29-92-06 ;frunz1ms@mirsud.ivanovoobl.ru
Судебный участок № 2 Фрунзенского судебного района г. Иванова;Ивановская область;http://frunz2.iwn.msudrf.ru;153003, г. Иваново, ул. Мархлевского, д. 31;(4932) 33-88-14 ;frunz2ms@mirsud.ivanovoobl.ru
Судебный участок № 3 Фрунзенского судебного района г. Иванова;Ивановская область;http://frunz3.iwn.msudrf.ru;153003, г. Иваново, ул. Мархлевского, д. 31;(4932) 32-45-11 (4932) 32-45-11 (4932) 32-45-11 ;frunz3ms@mirsud.ivanovoobl.ru
Судебный участок № 4 Фрунзенского судебного района г. Иванова;Ивановская область;http://frunz4.iwn.msudrf.ru;153003, г. Иваново, ул. Летчика Захарова, д. 23;(4932) 29-92-18 ;frunz4ms@mirsud.ivanovoobl.ru
Судебный участок № 5 Фрунзенского судебного района г. Иванова;Ивановская область;http://frunz5.iwn.msudrf.ru;153003, г. Иваново, ул. Летчика Захарова, д. 23;(4932) 29-92-03 ;frunz5ms@mirsud.ivanovoobl.ru
Судебный участок № 1 Вичугского судебного района в Ивановской области;Ивановская область;http://vichuga1.iwn.msudrf.ru;155330, Ивановская обл. , г. Вичуга, ул. Б. Пролетарская, д. 8;(49354) 2-03-92 (49354) 2-03-92 (49354) 2-21-68 ;vichuga1ms@mirsud.ivanovoobl.ru
Судебный участок № 2 Вичугского судебного района в Ивановской области;Ивановская область;http://vichuga2.iwn.msudrf.ru;155330, Ивановская обл. , г. Вичуга, ул. Б. Пролетарская, д. 8;(49354) 2-34-28 (49354) 2-34-28 8(49354)2-34-28 ;vichugasu2ms@mirsud.ivanovoobl.ru
Судебный участок № 3 Вичугского судебного района в  Ивановской области;Ивановская область;http://vichuga3.iwn.msudrf.ru;155330, Ивановская обл. , г. Вичуга, ул. Б. Пролетарская, д. 8;(49354) 2-03-92 (49354)2-03-92 (49354)2-03-92 ;vichuga3ms@mirsud.ivanovoobl.ru
Судебный участок № 1 Приволжского судебного района в Ивановской области;Ивановская область;http://priv1.iwn.msudrf.ru;155550, Ивановская обл. , г. Приволжск, ул. Революционная, д. 55;(49339) 4-15-58 (49339) 4-15-58 (49339) 4-15-58 ;priv1ms@mirsud.ivanovoobl.ru
Судебный участок № 2 Приволжского судебного  района в Ивановской области;Ивановская область;http://priv2.iwn.msudrf.ru;155550, Ивановская обл. , г. Приволжск, ул. Революционная, д. 55;(49339) 4-29-35 (49339) 4-29-35 (49339) 4-29-35 ;priv2ms@mirsud.ivanovoobl.ru
Судебный участок № 1 Фурмановского судебного района в Ивановской области;Ивановская область;http://furm1.iwn.msudrf.ru;155520, Ивановская обл. , г. Фурманов, ул. Пролетарская, д. 2;(49341) 2-34-69 (49341) 2-08-75 (49341) 2-08-75 ;furm1ms@mirsud.ivanovoobl.ru
Судебный участок № 2 Фурмановского судебного района в Ивановской области;Ивановская область;http://furm2.iwn.msudrf.ru;155520, Ивановская обл. , г. Фурманов, ул. Пролетарская, д. 2;(49341) 2-63-11 (49341) 2-08-75 (49341) 2-08-75 ;furm2ms@mirsud.ivanovoobl.ru
Судебный участок № 3 Фурмановского судебного района в Ивановской области;Ивановская область;http://furm3.iwn.msudrf.ru;155520, Ивановская обл. , г. Фурманов, ул. Пролетарская, д. 2;(49341) 2-69-52 (49341) 2-08-75 (49341) 2-08-75 ;furm3ms@mirsud.ivanovoobl.ru
Судебный участок № 4 Фурмановского судебного района в Ивановской области;Ивановская область;http://furm4.iwn.msudrf.ru;155520, Ивановская обл. , г. Фурманов, ул. Пролетарская, д. 2;(49341) 2-08-57 (49341) 2-08-75 (49341) 2-08-75 ;furm4ms@mirsud.ivanovoobl.ru
Судебный участок № 2 Пучежского судебного района в Ивановской области;Ивановская область;http://vlandeh1.iwn.msudrf.ru;155210, Ивановская обл. , п. Верхний Ландех, ул. Западная, д. 20;(49349) 2-17-74 (49349) 2-17-49 (49349) 2-17-49 ;pest1ms@mirsud.ivanovoobl.ru
Судебный участок № 3 Пучежского судебного района в Ивановской области;Ивановская область;http://pest2.iwn.msudrf.ru;155650, Ивановская обл. , п. Пестяки, ул. Ленина, д. 18;(49346) 2-16-42 (49346) 2-16-42 (49346) 2-16-42 ;pest2ms@mirsud.ivanovoobl.ru
Судебный участок № 1 Ивановского судебного района в Ивановской области;Ивановская область;http://kohma1.iwn.msudrf.ru;153512 , Ивановская область, г. Кохма, ул. Машиностроительная, д. 12;(4932) 26-43-05 (4932) 26-43-04 ;ivan1ms@mirsud.ivanovoobl.ru
Судебный участок № 2 Ивановского судебного района в Ивановской области;Ивановская область;http://novotal2.iwn.msudrf.ru;153520, Ивановская обл. , с. Ново-Талицы, ул. Новинская, д. 2;(4932) 31-83-95 (4932) 31-83-95 (4932) 31-83-95 ;ivan2ms@mirsud.ivanovoobl.ru
Судебный участок № 3 Ивановского судебного района в Ивановской области;Ивановская область;http://ivan3.iwn.msudrf.ru;153035, г. Иваново, ул. 1 Полевая, д. 5;(4932) 42-40-73 (4932) 42-40-73 (4932) 42-40-73 ;ivan3ms@mirsud.ivanovoobl.ru
Судебный участок Комсомольского судебного района в Ивановской области;Ивановская область;http://koms4.iwn.msudrf.ru;155150, Ивановская обл. , г. Комсомольск, ул. Пионерская, д. 4;(49352) 4-21-44 (49352) 4-21-44 (49352) 4-21-44 ;komsms@mirsud.ivanovoobl.ru
Судебный участок № 1 Кинешемского судебного района в Ивановской области;Ивановская область;http://kineshma1.iwn.msudrf.ru;155800, Ивановская обл. , г. Кинешма, ул. Ленина, д. 44;(49331) 5-32-09 84933153209 84933153209 ;kin1ms@mirsud.ivanovoobl.ru
Судебный участок № 2 Кинешемского судебного района в Ивановской области;Ивановская область;http://kineshma2.iwn.msudrf.ru;155800, Ивановская обл. , г. Кинешма, ул. Ленина, д. 44;(49331) 5-32-14 (49331) 5-32-16 (49331) 5-32-16 (49331) 5-32-16 ;kin2ms@mirsud.ivanovoobl.ru
Судебный участок № 3 Кинешемского судебного района в Ивановской области;Ивановская область;http://kineshma3.iwn.msudrf.ru;155800, Ивановская обл. , г. Кинешма, ул. Ленина, д. 44;(49331) 5-81-74 5-81-74 ;kin3ms@mirsud.ivanovoobl.ru
Судебный участок № 4 Кинешемского судебного района в Ивановской области;Ивановская область;http://kineshma4.iwn.msudrf.ru;155800, Ивановская обл. , г. Кинешма, ул. Ленина, д. 44;(49331) 5-32-25 ;kin4ms@mirsud.ivanovoobl.ru
Судебный участок № 5 Кинешемского судебного района в Ивановской области;Ивановская область;http://kineshma5.iwn.msudrf.ru;155830, Ивановская обл. , г. Наволоки, ул. Советская, д. 15;(49331) 9-75-96 ;kin5ms@mirsud.ivanovoobl.ru
Судебный участок № 7 Кинешемского судебного района в Ивановской области;Ивановская область;http://zav6.iwn.msudrf.ru;155410, Ивановская обл. , г. Заволжск, ул. Мира, д. 20/ 65;(49333) 2-12-07 ;zavms@mirsud.ivanovoobl.ru
Судебный участок № 6 Кинешемского судебного района в  Ивановской области;Ивановская область;http://kineshma7.iwn.msudrf.ru;155800, Ивановская обл. , г. Кинешма, ул. Ленина, д. 44;(49331) 5-32-11 ;kin6ms@mirsud.ivanovoobl.ru
Судебный участок № 1 Родниковского судебного района в  Ивановской области;Ивановская область;http://rodniki1.iwn.msudrf.ru;155251, Ивановская область, г. Родники, ул. Техническая, д. 2А;(49336) 2-52-88 ;rod1ms@mirsud.ivanovoobl.ru
Судебный участок № 2 Родниковского судебного района в  Ивановской области;Ивановская область;http://rodniki2.iwn.msudrf.ru;155251, Ивановская область, г. Родники, ул. Техническая, д. 2А;(49336) 2-26-40 8 (49336) 2-26-40 8 (49336) 2-26-40 ;rod2ms@mirsud.ivanovoobl.ru
Судебный участок № 2 Палехского судебного района в Ивановской области;Ивановская область;http://luh3.iwn.msudrf.ru;155270, Ивановская обл. , п. Лух, ул. Первомайская, д. 101;(49344) 2-11-46 (49344) 2-11-46 (49344) 2-11-46 ;paleh2ms@mirsud.ivanovoobl.ru
Судебный участок № 5 Шуйского судебного района в Ивановской области;Ивановская область;http://savino1.iwn.msudrf.ru;155710, Ивановская обл. , п. Савино, ул. Больничный городок, д. 2;savms1@mirsud.ivanovoobl.ru ;savms1@mirsud.ivanovoobl.ru
Судебный участок № 4 Ивановского судебного района в Ивановской области;Ивановская область;http://lezhnevo2.iwn.msudrf.ru;155120, Ивановская обл. , п. Лежнево, ул. Октябрьская, д. 46;(49357) 2-16-90 ;lezhms@mirsud.ivanovoobl.ru
Судебный участок № 1 Тейковского судебного района в Ивановской области;Ивановская область;http://teikovo1.iwn.msudrf.ru;155040, Ивановская обл. , г. Тейково, ул. Першинская, д. 27;(49343) 2-57-09 ;teik1ms@mirsud.ivanovoobl.ru
Судебный участок № 2 Тейковского  судебного района в Ивановской области;Ивановская область;http://teikovo2.iwn.msudrf.ru;155040, Ивановская обл. , г. Тейково, ул. Першинская, д. 27;(49343) 2-54-85 8/49343/ 2-54-85 (49343) 2-54-85 ;teik2ms@mirsud.ivanovoobl.ru
Судебный участок № 3 Тейковского  судебного района в  Ивановской области;Ивановская область;http://teikovo3.iwn.msudrf.ru;155040, Ивановская обл. , г. Тейково, ул. Першинская, д. 27;(49343) 2-57-66 (49343) 2-57-66 ;teik3ms@mirsud.ivanovoobl.ru
Судебный участок № 4 Тейковского  судебного района в Ивановской области;Ивановская область;http://ilyinsk4.iwn.msudrf.ru;155060, Ивановская обл. , п. Ильинское, ул. Красная, д. 15;(49353) 2-10-96 ;teik4ms@mirsud.ivanovoobl.ru
Судебный участок № 5  Тейковского судебного района в Ивановской области;Ивановская область;http://gavposad5.iwn.msudrf.ru;155000, Ивановская обл. , г. Гаврилов Посад, ул. Розы Люксембург, д. 2;(49355) 2-11-80 (49355) 2-12-17 (49355) 2-12-17 ;gavms@mirsud.ivanovoobl.ru
Судебный участок № 1 Шуйского судебного района в  Ивановской области;Ивановская область;http://shuya1.iwn.msudrf.ru;155900, Ивановская обл. , г. Шуя, ул . Генерала Белова, д. 31;(49351) 4-18-61 ;shuya1ms@mirsud.ivanovoobl.ru
Судебный участок № 2 Шуйского судебного района в  Ивановской области;Ивановская область;http://shuya2.iwn.msudrf.ru;155900, Ивановская обл. , г. Шуя, ул. Генерала Белова, д. 31;(49351) 4-17-62 (49351) 4-17-62 (49351) 4-17-62 ;shuya2ms@mirsud.ivanovoobl.ru
Судебный участок № 3 Шуйского судебного района в  Ивановской области;Ивановская область;http://shuya3.iwn.msudrf.ru;155900, Ивановская обл. , г. Шуя, ул. Генерала Белова, д. 31;(49351) 4-18-27 ;shuya3ms@mirsud.ivanovoobl.ru
Судебный участок № 4 Шуйского судебного района в Ивановской области;Ивановская область;http://shuya4.iwn.msudrf.ru;155900, Ивановская обл. , г. Шуя, ул. Генерала Белова, д. 31;Факс: (49351) 4-17-62 Факс: (49351) 4-17-62 Факс: (49351) 4-17-62 ;shuya4ms@mirsud.ivanovoobl.ru
Судебный участок № 1 Палехского судебного района в Ивановской области;Ивановская область;http://paleh5.iwn.msudrf.ru;155620, Ивановская обл. , п. Палех, ул. Зиновьева, д. 3;(49334) 2-10-99 (49334) 2-10-99 (49334) 2-10-99 ;paleh1ms@mirsud.ivanovoobl.ru
Судебный участок № 3 Палехского судебного района в Ивановской области;Ивановская область;http://yuzha6.iwn.msudrf.ru;155630, г. Южа, ул. Советская, д. 25;(49347) 2-15-76 (49347) 2-15-76 ;yuzhams@mirsud.ivanovoobl.ru
Судебный участок № 4 Пучежского судебного района в Ивановской области;Ивановская область;http://yur1.iwn.msudrf.ru;155450, Ивановская обл. , г. Юрьевец, ул. Титова, д. 16;yurms@mirsud.ivanovoobl.ru yurms@mirsud.ivanovoobl.ru yurms@mirsud.ivanovoobl.ru ;yurms@mirsud.ivanovoobl.ru
Судебный участок № 1 Пучежского судебного района в Ивановской области;Ивановская область;http://puchezh2.iwn.msudrf.ru;155362, г. Пучеж, ул. 2-я Производственная, д. 9 А;(49345) 2-15-96 (49345) 2-15-96 (49345) 2-15-96 ;puchms@mirsud.ivanovoobl.ru
Судебный участок № 8 Ленинского судебного района г. Иваново;Ивановская область;http://len8.iwn.msudrf.ru/;153008, г. Иваново, ул. 1 Полевая, д. 70;(4932) 41-84-03 (4932) 41-84-03 (4932) 41-84-03 ;len8ms@mirsud.ivanovoobl.ru
Судебный участок № 6 Фрунзенского судебного района г. Иваново;Ивановская область;http://frunz6.iwn.msudrf.ru;153003, г. Иваново, ул. Мархлевского, д. 31;(4932) 33-92-05 (4932) 33-92-05 (4932) 33-92-05 ;frunz6ms@mirsud.ivanovoobl.ru
Судебный участок № 1 Октябрьского района г. Иркутска;Иркутская область;http://1.irk.msudrf.ru;664050, г. Иркутск, ул. Байкальская, д. 293/7;(3952)43-29-23 ;su001mirsud38@yandex.ru
Судебный участок № 2 Октябрьского района г. Иркутска;Иркутская область;http://2.irk.msudrf.ru;664050, г. Иркутск, ул. Байкальская, д. 293/7;43-29-24 43-29-24 ;su002mirsud38@yandex.ru
Судебный участок № 3 Октябрьского района г. Иркутска;Иркутская область;http://3.irk.msudrf.ru;664050, г. Иркутск, ул. Байкальская, д. 293/7;8 (3952) 43-29-25 ;su003mirsud38@yandex.ru
Судебный участок № 4 Октябрьского района г. Иркутска;Иркутская область;http://4.irk.msudrf.ru;664050, г. Иркутск, ул. Байкальская, д. 293/7;8 (3952) 43-29-59 (3952) 43-29-59 ;su004mirsud38@yandex.ru
Судебный участок № 5 Октябрьского района г. Иркутска;Иркутская область;http://5.irk.msudrf.ru;664050, г. Иркутск, ул. Байкальская, д. 293/7;43 - 29 - 26 ;su005mirsud38@yandex.ru
Судебный участок № 6 Октябрьского района г. Иркутска;Иркутская область;http://6.irk.msudrf.ru;664050, г. Иркутск, ул. Байкальская, д. 293/7;432962 ;su006mirsud38@yandex.ru
Судебный участок № 7 Кировского района г. Иркутска;Иркутская область;http://7.irk.msudrf.ru;664003, г. Иркутск, ул. Рабочая, д. 2/А;;su007mirsud38@yandex.ru
Судебный участок № 8 Кировского района г. Иркутска;Иркутская область;http://8.irk.msudrf.ru;664003, г. Иркутск, ул. Рабочая, д. 2/А;(3952) 432-482 (3952) 432-482 ;su008mirsud38@yandex.ru
Судебный участок № 9 Куйбышевского района г. Иркутска;Иркутская область;http://9.irk.msudrf.ru;664050, г. Иркутск, ул. Байкальская, д. 255;;su009mirsud38@yandex.ru
Судебный участок № 10 Куйбышевского района г. Иркутска;Иркутская область;http://10.irk.msudrf.ru;664050, г. Иркутск, ул. Байкальская, д. 255;8 (3952) 35-14-79 8 (3952) 35-14-79 ;su010mirsud38@yandex.ru
Судебный участок № 11 Куйбышевского района г. Иркутска;Иркутская область;http://11.irk.msudrf.ru;664050, г. Иркутск, ул. Байкальская, д. 255;;su011mirsud38@yandex.ru
Судебный участок № 12 Свердловского района г. Иркутска;Иркутская область;http://12.irk.msudrf.ru;664005, г. Иркутск, ул. Маяковского, д. 2;(3952) 43-76-47 ;su012mirsud38@yandex.ru
Судебный участок № 13 Свердловского района г. Иркутска;Иркутская область;http://13.irk.msudrf.ru;664005, г. Иркутск, ул. Маяковского, д. 2;43-72-43 ;su013mirsud38@yandex.ru
Судебный участок № 14 Свердловского района г. Иркутска;Иркутская область;http://14.irk.msudrf.ru;664029, г. Иркутск, ул. Чайковского, д. 4;(3952) 388-439 (3952)388-439 ;su014mirsud38@yandex.ru
Судебный участок № 15 Свердловского района г. Иркутска;Иркутская область;http://15.irk.msudrf.ru;664005, г. Иркутск, ул. Маяковского, д. 2;8(3952) 43-76-46 ;su015mirsud38@yandex.ru
Судебный участок № 16 Свердловского района г. Иркутска;Иркутская область;http://16.irk.msudrf.ru;664029, г. Иркутск, ул. Чайковского, д. 4;(3952) 388-894 ;su016mirsud38@yandex.ru
Судебный участок № 17 Свердловского района г. Иркутска;Иркутская область;http://17.irk.msudrf.ru;664005, г. Иркутск, ул. Маяковского, д. 2;8 (3952) 38-84-41 8 (3952) 38-84-41 ;su017mirsud38@yandex.ru
Судебный участок № 18 Свердловского района г. Иркутска;Иркутская область;http://18.irk.msudrf.ru;664005, г. Иркутск, ул. Маяковского, д. 2;8 (3952)43-29-98 8 (3952)43-29-98 ;su018mirsud38@yandex.ru
Судебный участок № 19 Свердловского района г. Иркутска;Иркутская область;http://19.irk.msudrf.ru;664005, г. Иркутск, ул. Маяковского, д. 2;432-967 432-967 ;su019mirsud38@yandex.ru
Судебный участок № 20 Ленинского района г. Иркутска;Иркутская область;http://20.irk.msudrf.ru;664002, г. Иркутск, ул. Волгоградская, д. 47;8 (3952) 320-240 ;su020mirsud38@yandex.ru
Судебный участок № 21 Ленинского района г. Иркутска;Иркутская область;http://21.irk.msudrf.ru;664002, г. Иркутск, ул. Волгоградская, д. 47;8 (3952) 32-02-43 ;su021mirsud38@yandex.ru
Судебный участок № 22 Ленинского района г. Иркутска;Иркутская область;http://22.irk.msudrf.ru;664040 г. Иркутск, ул. Розы Люксембург, д. 182;8 (3952) 260-504 8 (3952) 260-504 8 (3952) 260-504 8 (3952) 260-504 8(3952)26-05-04 ;su022mirsud38@yandex.ru
Судебный участок № 23 Ленинского района г. Иркутска;Иркутская область;http://23.irk.msudrf.ru;664050, г. Иркутск ул. Розы Люксембург, д. 182;;su023mirsud38@yandex.ru
Судебный участок № 24 Ленинского района г. Иркутска;Иркутская область;http://24.irk.msudrf.ru;664050, г. Иркутск ул. Розы Люксембург, д. 182;8 (3952) 260-503 su024mirsud38@yandex.ru ;su024mirsud38@yandex.ru
Судебный участок № 25 Ленинского района г. Иркутска;Иркутская область;http://25.irk.msudrf.ru;664040 г. Иркутск, ул. Розы Люксембург, д. 182;(395-2)260506 ;su025mirsud38@yandex.ru
Судебный участок № 26 г. Ангарска;Иркутская область;http://26.irk.msudrf.ru;665835, Иркутская область, г. Ангарск, ул. Карла Маркса 101 (290 квартал, строение 1/1, здание АЭМЗ);;su026mirsud38@yandex.ru
Судебный участок № 27 г. Ангарска;Иркутская область;http://27.irk.msudrf.ru;665835, Иркутская область, г. Ангарск, ул. Карла Маркса 101 (290 квартал, строение 1/1, здание АЭМЗ);;su027mirsud38@yandex.ru
Судебный участок № 28 г. Ангарска;Иркутская область;http://28.irk.msudrf.ru;665835, Иркутская область, г. Ангарск, ул. Карла Маркса 101 (290 квартал, строение 1/1, здание АЭМЗ);;su028mirsud38@yandex.ru
Судебный участок № 29 г. Ангарска;Иркутская область;http://29.irk.msudrf.ru;665835, Иркутская область, г. Ангарск, ул. Карла Маркса 101 (290 квартал, строение 1/1, здание АЭМЗ);;su029mirsud38@yandex.ru
Судебный участок № 30 г. Ангарска;Иркутская область;http://30.irk.msudrf.ru;665835, Иркутская область, г. Ангарск, ул. Карла Маркса 101 (290 квартал, строение 1/1, здание АЭМЗ);;su030mirsud38@yandex.ru
Судебный участок № 31 г. Ангарска;Иркутская область;http://31.irk.msudrf.ru;665835, Иркутская область, г. Ангарск, ул. Карла Маркса 101 (290 квартал, строение 1/1, здание АЭМЗ);;su031mirsud38@yandex.ru
Судебный участок № 32 г. Ангарска;Иркутская область;http://32.irk.msudrf.ru;665835, Иркутская область, г. Ангарск, ул. Карла Маркса 101 (290 квартал, строение 1/1, здание АЭМЗ);;su032mirsud38@yandex.ru
Судебный участок № 33 г. Ангарска;Иркутская область;http://33.irk.msudrf.ru;665835, Иркутская область, г. Ангарск, ул. Карла Маркса 101 (290 квартал, строение 1/1, здание АЭМЗ);;su033mirsud38@yandex.ru
Судебный участок № 34 г. Ангарска;Иркутская область;http://34.irk.msudrf.ru;665835, Иркутская область, г. Ангарск, ул. Карла Маркса 101 (290 квартал, строение 1/1, здание АЭМЗ);;su034mirsud38@yandex.ru
Судебный участок № 35 г. Ангарска;Иркутская область;http://35.irk.msudrf.ru;665835, Иркутская область, г. Ангарск, ул. Карла Маркса 101 (290 квартал, строение 1/1, здание АЭМЗ);;su035mirsud38@yandex.ru
Судебный участок № 36 г. Ангарска;Иркутская область;http://36.irk.msudrf.ru;665835, Иркутская область, г. Ангарск, ул. Карла Маркса 101 (290 квартал, строение 1/1, здание АЭМЗ);;su036mirsud38@yandex.ru
Судебный участок № 37 г. Ангарска;Иркутская область;http://37.irk.msudrf.ru;665835, Иркутская область, г. Ангарск, ул. Карла Маркса 101 (290 квартал, строение 1/1, здание АЭМЗ);;su037mirsud38@yandex.ru
Судебный участок № 38 г. Ангарска;Иркутская область;http://38.irk.msudrf.ru;665835, Иркутская область, г. Ангарск, ул. Карла Маркса 101 (290 квартал, строение 1/1, здание АЭМЗ);;su038mirsud38@yandex.ru
Судебный участок № 39 Центрального района г. Братска;Иркутская область;http://39.irk.msudrf.ru;665717, Иркутская область, г. Братск, ул. Южная 5а;;su039mirsud38@yandex.ru
Судебный участок № 40 Центрального района г. Братска;Иркутская область;http://40.irk.msudrf.ru;665717, Иркутская область, г. Братск, ул. Южная 5а;8 3953 30-50-78 8 3953 30-50-78 8 3953 30-50-78 8 (3952) 30-50-78 ;su040mirsud38@yandex.ru
Судебный участок № 41 Центрального района г. Братска;Иркутская область;http://41.irk.msudrf.ru;665717, Иркутская область, г. Братск, ул. Южная 5а;8(3953)30-50-79 ;su041mirsud38@yandex.ru
Судебный участок № 42 Центрального района г. Братска;Иркутская область;http://42.irk.msudrf.ru;665717, Иркутская область, г. Братск, ул. Южная 5а;30-50-80 30-50-80 30-50-80 30-50-80 ;su042mirsud38@yandex.ru
Судебный участок № 43 Центрального района г. Братска;Иркутская область;http://43.irk.msudrf.ru;665708, Иркутская область, г. Братск, ул. Пионерская, д. 3;8 (3953) 44 77 33 8 (3953) 44 77 33 ;su043mirsud38@yandex.ru
Судебный участок № 44 Центрального района г. Братска;Иркутская область;http://44.irk.msudrf.ru;665717, Иркутская область, г. Братск, ул. Южная 5а;;su044mirsud38@yandex.ru
Судебный участок № 45 Центрального района г. Братска;Иркутская область;http://45.irk.msudrf.ru;665708, Иркутская область, г. Братск, ул. Пионерская, д. 3;8 (3953) 45-59-33 ;su045mirsud38@yandex.ru
Судебный участок № 46 Центрального района г. Братска;Иркутская область;http://46.irk.msudrf.ru;665708, Иркутская область, г. Братск, ул. Пионерская, д. 3;;su046mirsud38@yandex.ru
Судебный участок № 47 ;Иркутская область;http://47.irk.msudrf.ru;665700, Иркутская область, г. Братск, Падун, ул. Гидростроителей, д. 55 А;8 (3953) 209 391 8 (3953) 209 391 8 (3953) 209 391 8 (3953) 209 391 ;su047mirsud38@yandex.ru
Судебный участок № 48 Падунского района г. Братска;Иркутская область;http://48.irk.msudrf.ru;665700, Иркутская область, г. Братск, Падун, ул. Гидростроителей, д. 55 А;;su048mirsud38@yandex.ru
Судебный участок № 49 Падунского и Правобережного района г. Братска;Иркутская область;http://49.irk.msudrf.ru;665700, Иркутская область, г. Братск, Падун, ул. Гидростроителей д. 55 А;;su049mirsud38@yandex.ru
Судебный участок № 50 Падунского и Правобережного района г. Братска;Иркутская область;http://50.irk.msudrf.ru;665700, Иркутская область, г. Братск, Падун, ул. Гидростроителей, д. 55 А;;su050mirsud38@yandex.ru
Судебный участок № 51 Братского района г. Вихоревка;Иркутская область;http://51.irk.msudrf.ru;665770, Иркутская область, г. Вихоревка, ул. Ленина, д. 46;8 395 3 34 65 06 8(3953)346506 ;su051mirsud38@yandex.ru
Судебный участок № 52 Братского района г. Братска;Иркутская область;http://52.irk.msudrf.ru;665708, Иркутская область, г. Братск, ул. Пионерская, д. 3;8 (3953) 45-53-52 8 (3953) 45-53-52 ;su052mirsud38@yandex.ru
Судебный участок № 53 Братского района г. Братска;Иркутская область;http://53.irk.msudrf.ru;665708, Иркутская область, г. Братск, ул. Пионерская, д. 3;8 (3953) 45 52 50 8 (3953) 45 52 50 ;su053mirsud38@yandex.ru
Судебный участок № 54 Балаганского района;Иркутская область;http://54.irk.msudrf.ru;666391 , Иркутская область, п. Балаганск, ул. Кольцевая, д. 18;;su054mirsud38@yandex.ru
